point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
3,64,1,1,SVC,4000,4,12.289171452499978,0.1497632055000393,2.5374999999999996,0.012499999999999956
4,64,1,0,SVC,4000,4,11.24625103899989,0.07854170200003807,2.5812500000000003,0.016249999999999876
4,64,1,1,SVC,4000,4,12.191525530500165,0.06410841549994029,2.5562500000000004,0.011249999999999762
0,4,0,0,SVC,4000,4,8.834718140000087,0.029491422000074152,1.7750000000000001,0.019999999999999796
0,4,0,1,SVC,4000,4,8.568599145000217,0.13854952199980275,1.82375,0.05875000000000008
1,4,1,0,SVC,4000,4,8.415797571499798,0.02612592850014206,1.7999999999999998,0.03750000000000009
1,4,1,1,SVC,4000,4,9.164801516000072,0.022089094999910408,1.7525,0.012500000000000067
2,4,1,0,SVC,4000,4,8.99074163999985,0.03472960100009015,1.7937500000000002,0.026249999999999996
2,4,1,1,SVC,4000,4,9.172888956499856,0.0496944514999722,1.80625,0.04874999999999996
3,4,0,0,SVC,4000,4,9.23197728749984,0.16647873349983477,1.8225000000000002,0.0724999999999999
3,4,0,1,SVC,4000,4,8.337313965500034,0.028692122500252104,1.80125,0.0062500000000002
4,4,1,0,SVC,4000,4,8.517802528000058,0.0006326179999538439,1.7762499999999999,0.016250000000000098
4,4,1,1,SVC,4000,4,9.470503394000115,0.2537275349999808,1.8249999999999997,0.04500000000000026
0,2,1,0,SVC,4000,4,10.227884590500054,0.03614619050025869,1.8737500000000002,0.05875000000000019
0,2,1,1,SVC,4000,4,9.278780418999869,0.2136695920000422,1.87,0.012500000000000067
1,2,0,0,SVC,4000,4,9.379905438999977,0.34831751500003527,1.8825,0.017500000000000293
1,2,0,1,SVC,4000,4,10.414539518000112,0.2656206799999383,1.8737500000000002,0.043749999999999845
2,2,0,0,SVC,4000,4,9.448261776999935,0.3288198899997594,1.86625,0.04125000000000012
2,2,0,1,SVC,4000,4,10.115507847000018,0.32849177200006086,1.85875,0.03374999999999995
3,2,1,0,SVC,4000,4,10.117974786499964,0.021988544499982332,1.8187500000000003,0.006250000000000089
3,2,1,1,SVC,4000,4,9.664948254499969,0.3308654185000073,1.8825000000000003,0.020000000000000018
4,2,0,0,SVC,4000,4,9.570955435500053,0.10937985849988774,1.8762499999999998,0.036250000000000004
4,2,0,1,SVC,4000,4,9.63825703400019,0.0540197300000278,1.8737500000000002,0.05625000000000002
0,32,0,0,SVC,4000,4,10.298045869999932,0.023596516000107037,2.07125,0.036250000000000115
0,32,0,1,SVC,4000,4,9.434864658499954,0.036132210500036344,2.0712499999999996,0.008750000000000036
1,32,1,0,SVC,4000,4,8.976381586000016,0.013745501999974152,2.0462499999999997,0.00374999999999992
1,32,1,1,SVC,4000,4,10.709083511500129,0.047702793500257634,2.13,0.00749999999999984
2,32,0,0,SVC,4000,4,10.465764882500014,0.030629045499945384,2.08375,0.026250000000000332
2,32,0,1,SVC,4000,4,9.715125962000066,0.1255820209999099,2.16375,0.02124999999999977
3,32,1,0,SVC,4000,4,9.70686454799994,0.15301683899975593,2.1225,0.07250000000000023
3,32,1,1,SVC,4000,4,10.550585131999842,0.15952914000004004,2.0974999999999997,0.08749999999999991
4,32,0,0,SVC,4000,4,10.46339963649988,0.15511520749997576,2.13375,0.016250000000000098
4,32,0,1,SVC,4000,4,9.880751978000053,0.2089527289998392,2.11375,0.006250000000000089
0,16,1,0,SVC,4000,4,8.761013399500172,0.07475450050003918,1.8425000000000002,0.0050000000000000044
0,16,1,1,SVC,4000,4,9.543575834499698,0.03986443149997232,1.80375,0.006250000000000089
1,16,1,0,SVC,4000,4,9.158552276500041,0.029813104500108878,1.80625,0.0012500000000000844
1,16,1,1,SVC,4000,4,9.685227630500085,0.10938184749997149,1.8025,0.03499999999999992
2,16,0,0,SVC,4000,4,9.621260690500248,0.17049464149989113,1.82625,0.026250000000000107
2,16,0,1,SVC,4000,4,8.906004984499905,0.08094739349993674,1.8162500000000001,0.003750000000000142
3,16,1,0,SVC,4000,4,9.028479241000232,0.07659308499994033,1.8337500000000002,0.04875000000000007
3,16,1,1,SVC,4000,4,9.465390070000186,0.1718706750001635,1.78375,0.016249999999999765
4,16,1,0,SVC,4000,4,9.15236111850001,0.09735531049991497,1.8762499999999998,0.0062500000000002
4,16,1,1,SVC,4000,4,9.334526528999804,0.18515929799998965,1.86125,0.013749999999999929
0,8,1,0,SVC,4000,4,8.548820734499795,0.0729555254999017,1.7774999999999999,0.025000000000000022
0,8,1,1,SVC,4000,4,9.556732269000213,0.46857025400012375,1.8812499999999999,0.12125000000000008
1,8,1,0,SVC,4000,4,8.570373341999858,0.11424223399988431,1.8000000000000003,0.02000000000000013
1,8,1,1,SVC,4000,4,9.356642346999905,0.09732510200019551,1.7824999999999998,0.012500000000000067
2,8,1,0,SVC,4000,4,8.3058541504999,0.059802290499983535,1.8462500000000002,0.026249999999999885
2,8,1,1,SVC,4000,4,9.4442687715,0.049666399499901814,1.8224999999999998,0.02749999999999997
3,8,0,0,SVC,4000,4,9.446813208999757,0.2583652199998143,1.8900000000000001,0.07499999999999984
3,8,0,1,SVC,4000,4,8.636662070499924,0.09738790949992993,1.8599999999999997,0.03249999999999997
4,8,0,0,SVC,4000,4,9.218642003500017,0.09642588149968034,1.8224999999999998,0.050000000000000044
4,8,0,1,SVC,4000,4,8.540556162999938,0.19022366800000867,1.8162500000000001,0.053750000000000075
0,64,1,0,SVC,4000,8,11.444108425000078,0.06979215000023942,1.495,0.0
0,64,1,1,SVC,4000,8,11.540480654999747,0.07142898500001138,1.42875,0.0
1,64,0,0,SVC,4000,8,11.737238887500189,0.24646896749998604,1.459375,0.03937500000000005
1,64,0,1,SVC,4000,8,10.945288111500059,0.007394618499829697,1.48,0.032500000000000084
2,64,0,0,SVC,4000,8,11.590154605999832,0.012522715999875977,1.426875,0.003124999999999934
2,64,0,1,SVC,4000,8,11.126147627500023,0.0235778015000232,1.47375,0.04500000000000004
3,64,1,0,SVC,4000,8,10.814235813999922,0.06322712599971947,1.5074999999999998,0.04375000000000007
3,64,1,1,SVC,4000,8,11.694875058000061,0.00817153400002013,1.4806249999999999,0.024375000000000036
4,64,1,0,SVC,4000,8,10.570458287000118,0.05406997599996455,1.435,0.0012500000000000844
4,64,1,1,SVC,4000,8,11.795923838999933,0.3173667339999158,1.4775,0.07500000000000007
0,4,0,0,SVC,4000,8,8.814907720000056,0.08935919200032849,1.1618749999999998,0.016875000000000084
0,4,0,1,SVC,4000,8,8.122825580500294,0.05636130449992294,1.2225,0.039999999999999813
1,4,1,0,SVC,4000,8,8.320553856999904,0.014819360000055681,1.168125,0.005624999999999991
1,4,1,1,SVC,4000,8,8.800824225500028,0.24143340750023512,1.1774999999999998,0.02750000000000019
2,4,1,0,SVC,4000,8,8.816321518000187,0.11807496099998449,1.194375,0.008124999999999938
2,4,1,1,SVC,4000,8,8.881777798999966,0.061135252000249274,1.174375,0.0068749999999999645
3,4,0,0,SVC,4000,8,8.937352571500114,0.06879127650000516,1.1881249999999999,0.04937500000000006
3,4,0,1,SVC,4000,8,7.90333750199994,0.04378694799988825,1.185,0.012500000000000067
4,4,1,0,SVC,4000,8,8.47975479799994,0.11902732900010982,1.181875,0.005624999999999991
4,4,1,1,SVC,4000,8,8.747341693500102,0.36633490449997197,1.185625,0.023125000000000173
0,2,1,0,SVC,4000,8,9.950023411499942,0.07075003449989747,1.2506249999999999,0.04937500000000006
0,2,1,1,SVC,4000,8,8.676573947499882,0.36317303550008617,1.21125,0.012499999999999956
