point,features,class,target,classifier,population_size,workers,time,ptime
1,64,0,1,SVC,8000,16,4.672746633179486,2.6233101403340697
0,64,1,0,SVC,16000,16,10.506543379276991,5.169312552548945
0,64,1,1,SVC,16000,16,10.829322652891278,5.024676781147718
1,64,0,0,SVC,16000,16,9.906945982016623,4.423796714283526
1,64,0,1,SVC,16000,16,9.156322307884693,4.761120260693133
0,64,1,0,SVC,1000,32,2.0223626429215074,0.7882018331438303
0,64,1,1,SVC,1000,32,1.9330545058473945,0.6892586043104529
1,64,0,0,SVC,1000,32,2.069072282873094,0.7911775885149837
1,64,0,1,SVC,1000,32,2.2146851122379303,0.8745222017168999
0,64,1,0,SVC,2000,32,2.483414512127638,0.9675351912155747
0,64,1,1,SVC,2000,32,2.7030921429395676,1.0721450289711356
1,64,0,0,SVC,2000,32,2.58525260258466,0.9839318376034498
1,64,0,1,SVC,2000,32,2.647608829662204,1.1241485122591257
0,64,1,0,SVC,4000,32,3.6784324441105127,1.7830402310937643
0,64,1,1,SVC,4000,32,3.436806855723262,1.2122654151171446
1,64,0,0,SVC,4000,32,3.42764047998935,1.2416543262079358
1,64,0,1,SVC,4000,32,3.124245185405016,1.3134735031053424
0,64,1,0,SVC,8000,32,4.743404659442604,1.954980332404375
0,64,1,1,SVC,8000,32,5.105371559038758,2.010450780391693
1,64,0,0,SVC,8000,32,5.501875303685665,2.1209689462557435
1,64,0,1,SVC,8000,32,4.947200512513518,2.3827935233712196
0,64,1,0,SVC,16000,32,9.80082407221198,4.045953676104546
0,64,1,1,SVC,16000,32,10.526302363723516,4.302803685888648
1,64,0,0,SVC,16000,32,10.118838026188314,4.026044825091958
1,64,0,1,SVC,16000,32,9.030386751517653,3.9970306549221277
