point,features,class,target,classifier,population_size,workers,time,ptime
0,64,1,0,SVC,16000,8,266.6407241402194,20.19911981932819
0,64,1,1,SVC,16000,8,340.0890316981822,20.178062717430294
1,64,0,0,SVC,16000,8,335.1868916545063,20.202294843271375
1,64,0,1,SVC,16000,8,224.8816044246778,20.292619043961167
0,64,1,0,SVC,1000,16,5.239998295903206,2.494608015753329
0,64,1,1,SVC,1000,16,4.957621161825955,2.335722458548844
1,64,0,0,SVC,1000,16,5.072510629892349,2.485419840551913
1,64,0,1,SVC,1000,16,4.995212163776159,2.2679726658388972
0,64,1,0,SVC,2000,16,10.331445471383631,3.5561327431350946
0,64,1,1,SVC,2000,16,10.048445768654346,3.687072293832898
1,64,0,0,SVC,2000,16,10.470809823833406,3.752972584217787
1,64,0,1,SVC,2000,16,9.84864884801209,3.6068161334842443
0,64,1,0,SVC,4000,16,24.759739127010107,5.757887866348028
0,64,1,1,SVC,4000,16,26.56190819758922,6.194483769126236
1,64,0,0,SVC,4000,16,26.928993900306523,6.255569634959102
1,64,0,1,SVC,4000,16,23.45417708810419,5.9751549595966935
0,64,1,0,SVC,8000,16,71.62068295199424,10.258485495112836
0,64,1,1,SVC,8000,16,78.39517812617123,10.73271765653044
1,64,0,0,SVC,8000,16,81.76940587162971,10.47731254529208
1,64,0,1,SVC,8000,16,65.76589070726186,10.539140583015978
0,64,1,0,SVC,16000,16,258.0996603490785,20.163492625579238
0,64,1,1,SVC,16000,16,338.70492508634925,19.92171493638307
1,64,0,0,SVC,16000,16,305.88006580714136,20.041062667034566
1,64,0,1,SVC,16000,16,224.48525227420032,20.460010218434036
0,64,1,0,SVC,1000,32,6.334873522631824,3.5153215136379004
0,64,1,1,SVC,1000,32,6.850135103799403,4.003358441404998
1,64,0,0,SVC,1000,32,7.100993284955621,4.1445529237389565
1,64,0,1,SVC,1000,32,6.644167900085449,3.8007722347974777
0,64,1,0,SVC,2000,32,11.66162879113108,4.868612160906196
0,64,1,1,SVC,2000,32,11.85276639368385,4.928099197335541
1,64,0,0,SVC,2000,32,12.878532201051712,5.400462308898568
1,64,0,1,SVC,2000,32,10.945541819557548,4.558622241020203
0,64,1,0,SVC,4000,32,26.47545810882002,6.930213959887624
0,64,1,1,SVC,4000,32,27.156106748618186,7.450851150788367
1,64,0,0,SVC,4000,32,26.432576374150813,7.4595613637939095
1,64,0,1,SVC,4000,32,24.437327121384442,6.986814784817398
0,64,1,0,SVC,8000,32,75.4829945685342,11.797778758220375
0,64,1,1,SVC,8000,32,82.0008881026879,12.253204070031643
1,64,0,0,SVC,8000,32,84.58102296665311,12.325113563798368
1,64,0,1,SVC,8000,32,67.95820742007345,11.752760316245258
0,64,1,0,SVC,16000,32,269.1299825962633,21.939902284182608
0,64,1,1,SVC,16000,32,340.2924785418436,21.166805939748883
1,64,0,0,SVC,16000,32,363.5455249398947,20.65593558549881
1,64,0,1,SVC,16000,32,231.70189632941037,20.837383459322155
