point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
4,8,0,0,RandomForestClassifier,4000,4,31.31177786000015,0.10978230500004216,29.99875,0.19374999999999787
4,8,0,1,RandomForestClassifier,4000,4,31.31314733449908,0.27295702650015485,29.83125,0.17375000000000185
0,64,1,0,RandomForestClassifier,4000,8,18.5298519979995,0.17181974800041466,15.128125,0.04687499999999911
0,64,1,1,RandomForestClassifier,4000,8,18.438578788500706,0.10543819550035671,15.080625000000001,0.03187500000000032
1,64,1,0,RandomForestClassifier,4000,8,18.306540483999527,0.11810283299953817,15.263125,0.07687499999999936
1,64,1,1,RandomForestClassifier,4000,8,18.518609718501356,0.08657523649988619,15.333124999999999,0.06437500000000096
2,64,0,0,RandomForestClassifier,4000,8,18.40850179200057,0.007900101000451798,15.381875,0.021875000000000533
2,64,0,1,RandomForestClassifier,4000,8,18.143599937499893,0.0783174525001229,15.243125,0.023125000000000284
3,64,0,0,RandomForestClassifier,4000,8,18.65366960499916,0.22345554199942796,15.35125,0.016249999999998543
3,64,0,1,RandomForestClassifier,4000,8,18.13052060750044,0.2873061764996976,15.166875000000001,0.04562500000000114
4,64,1,0,RandomForestClassifier,4000,8,18.518261407500795,0.2606236204997181,15.27375,0.08249999999999957
4,64,1,1,RandomForestClassifier,4000,8,18.443734363499573,0.04410835550068448,15.31,0.13874999999999993
0,4,0,0,RandomForestClassifier,4000,8,16.897102464500314,0.1499504044997959,15.146875000000001,0.005624999999999325
0,4,0,1,RandomForestClassifier,4000,8,17.007384069000473,0.12740391699968256,15.116875,0.0943750000000003
1,4,1,0,RandomForestClassifier,4000,8,16.88144168299994,0.13418598199983656,15.0675,0.016250000000001208
1,4,1,1,RandomForestClassifier,4000,8,17.150570213500213,0.07895262049965979,15.121875,0.005625000000000213
2,4,1,0,RandomForestClassifier,4000,8,17.359600913499598,0.028296341500173128,15.2425,0.08499999999999996
2,4,1,1,RandomForestClassifier,4000,8,16.857146639499476,0.15072774049942517,14.987499999999999,0.05125000000000135
3,4,0,0,RandomForestClassifier,4000,8,16.89906764000014,0.03824427499988836,14.99875,0.021250000000000213
3,4,0,1,RandomForestClassifier,4000,8,17.217957733999608,0.06845940499970382,14.983125,0.1281250000000007
4,4,1,0,RandomForestClassifier,4000,8,17.051053931501336,0.05991904050006269,15.149999999999999,0.09375
4,4,1,1,RandomForestClassifier,4000,8,16.884920595498954,0.031436467500208565,15.1225,0.023750000000001492
0,2,1,0,RandomForestClassifier,4000,8,17.457943412499954,0.11327955850072513,15.120000000000001,0.0674999999999999
0,2,1,1,RandomForestClassifier,4000,8,17.427907099500807,0.08636063449972475,15.165000000000001,0.0024999999999995026
1,2,0,0,RandomForestClassifier,4000,8,17.201666768500033,0.016353390500041698,15.05,0.015000000000001457
1,2,0,1,RandomForestClassifier,4000,8,17.03170591300128,0.003516362999505418,15.050625,0.013125000000002274
2,2,0,0,RandomForestClassifier,4000,8,17.222197688500422,0.15668691149952885,15.050625,0.0068749999999999645
2,2,0,1,RandomForestClassifier,4000,8,17.077046151500106,0.018113182499872593,15.056875000000002,0.03062499999999968
3,2,1,0,RandomForestClassifier,4000,8,17.087336664000574,0.20472777599989023,15.01875,0.02499999999999947
3,2,1,1,RandomForestClassifier,4000,8,17.247974073000734,0.08252605100009625,15.12375,0.053749999999999076
4,2,0,0,RandomForestClassifier,4000,8,17.15768943599971,0.01312870600020588,15.057500000000001,0.004999999999999893
4,2,0,1,RandomForestClassifier,4000,8,17.270292835499678,0.13619663150024408,15.143125000000001,0.04937500000000039
0,32,0,0,RandomForestClassifier,4000,8,17.89716489200029,0.16647560299985287,15.157499999999999,0.016250000000001208
0,32,0,1,RandomForestClassifier,4000,8,17.52855715599966,0.0748154169995523,15.043125,0.02937499999999904
1,32,1,0,RandomForestClassifier,4000,8,17.522994245499866,0.2168271304998779,15.102500000000003,0.013750000000000817
1,32,1,1,RandomForestClassifier,4000,8,17.532864574499946,0.24288718750049298,15.084375000000001,0.053124999999999645
