point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
4,8,0,0,MLPClassifier,4000,2,2.7135275840000377,0.04107613200003235,2.1450000000000005,0.03499999999999992
4,8,0,1,MLPClassifier,4000,2,2.644629643499995,0.06850244050000365,2.0925,0.03750000000000009
0,64,1,0,MLPClassifier,4000,4,2.003315095499961,0.014497154499963472,1.0825,0.0
0,64,1,1,MLPClassifier,4000,4,2.0499813134999503,0.056912925500007594,1.1187500000000001,0.03875000000000006
1,64,0,0,MLPClassifier,4000,4,2.0859311979999777,0.08022733299997742,1.10375,0.026249999999999885
1,64,0,1,MLPClassifier,4000,4,2.0701484999999984,0.13833312500005612,1.105,0.02749999999999997
2,64,0,0,MLPClassifier,4000,4,2.2359815994999668,0.007401492499968798,1.1425,0.012499999999999845
2,64,0,1,MLPClassifier,4000,4,1.9341399079999997,0.00033411100000424465,1.07125,0.003750000000000031
3,64,1,0,MLPClassifier,4000,4,2.2060575359999577,0.01173785299999519,1.1375000000000002,0.0050000000000000044
3,64,1,1,MLPClassifier,4000,4,2.3730517585000395,0.1295424854999987,1.2025000000000001,0.06499999999999995
4,64,1,0,MLPClassifier,4000,4,2.2614945169999467,0.05496753499994633,1.2037499999999999,0.03125000000000011
4,64,1,1,MLPClassifier,4000,4,2.1184849780000308,0.08822068000000183,1.09875,0.026249999999999996
0,4,0,0,MLPClassifier,4000,4,1.6154682764999644,0.014315064500005859,1.0275,0.0050000000000001155
0,4,0,1,MLPClassifier,4000,4,1.6752405854999894,0.058877567499987404,1.0750000000000002,0.02749999999999997
1,4,1,0,MLPClassifier,4000,4,1.588971742500021,0.008916519499994169,1.0462500000000001,0.003750000000000031
1,4,1,1,MLPClassifier,4000,4,1.5943884265000157,0.0077836445000480925,1.02875,0.00374999999999992
2,4,1,0,MLPClassifier,4000,4,1.590563270499988,0.012485220500025207,1.035,0.0
2,4,1,1,MLPClassifier,4000,4,1.699373056999982,0.025479282999988362,1.07125,0.03875000000000006
3,4,0,0,MLPClassifier,4000,4,1.7209082630000558,0.11234523600002833,1.0475,0.020000000000000018
3,4,0,1,MLPClassifier,4000,4,1.6036297205000551,0.0034260275000475016,1.05,0.007500000000000062
4,4,1,0,MLPClassifier,4000,4,1.6200663300000067,0.017263146999973777,1.0537500000000002,0.008750000000000036
4,4,1,1,MLPClassifier,4000,4,1.697860290000001,0.026499905999996853,1.07,0.030000000000000027
0,2,1,0,MLPClassifier,4000,4,1.6167707280000219,0.021005887999974604,1.04875,0.013749999999999929
0,2,1,1,MLPClassifier,4000,4,1.6597894595000071,0.028913616499949057,1.05,0.0
1,2,0,0,MLPClassifier,4000,4,1.5740852265000105,0.006172390499982527,1.0237500000000002,0.0012500000000000844
1,2,0,1,MLPClassifier,4000,4,1.6432701334999797,0.045147639499985015,1.09125,0.028750000000000053
2,2,0,0,MLPClassifier,4000,4,1.5829580899999882,0.007181760000003035,1.04375,0.006250000000000089
2,2,0,1,MLPClassifier,4000,4,1.5877123484999855,0.0029253745000460407,1.05625,0.006249999999999978
3,2,1,0,MLPClassifier,4000,4,1.6279431779999982,0.016339944999970157,1.05,0.0
3,2,1,1,MLPClassifier,4000,4,1.7247194215000015,0.11835137450002331,1.0975000000000001,0.0475000000000001
4,2,0,0,MLPClassifier,4000,4,1.7354358594999963,0.13160475650001224,1.0575,0.01750000000000007
4,2,0,1,MLPClassifier,4000,4,1.5995056100000125,0.013956725999917152,1.05125,0.0012499999999999734
0,32,0,0,MLPClassifier,4000,4,1.8068344340000224,0.000650691000012027,1.0612499999999998,0.008749999999999925
0,32,0,1,MLPClassifier,4000,4,1.7751792939999926,0.0758156849999454,1.1199999999999999,0.05499999999999994
1,32,1,0,MLPClassifier,4000,4,1.7289973164999288,0.00701897249999317,1.07875,0.0012499999999999734
1,32,1,1,MLPClassifier,4000,4,1.7562579635000362,0.009842767500010785,1.05,0.007500000000000062
2,32,0,0,MLPClassifier,4000,4,1.8913830290000146,0.10771928999999769,1.11375,0.053749999999999964
2,32,0,1,MLPClassifier,4000,4,1.7921651975000032,0.004836328500032239,1.06875,0.0012500000000000844
3,32,1,0,MLPClassifier,4000,4,1.7731255439999858,0.03448470900003031,1.0675,0.0050000000000000044
3,32,1,1,MLPClassifier,4000,4,1.8054692640000098,0.0095643749999067,1.0625,0.0050000000000000044
4,32,0,0,MLPClassifier,4000,4,1.8555231050000156,0.0749973040000168,1.1075,0.057499999999999996
4,32,0,1,MLPClassifier,4000,4,1.7740759679999862,0.06458483500006651,1.0725000000000002,0.0050000000000000044
0,16,1,0,MLPClassifier,4000,4,1.6633178229999612,0.018020573999970146,1.05125,0.008750000000000036
0,16,1,1,MLPClassifier,4000,4,1.6850345129999869,0.00400822100004905,1.0425,1.5700924586837752e-16
1,16,1,0,MLPClassifier,4000,4,1.7667125360000069,0.04743057200000522,1.10125,0.04125000000000001
1,16,1,1,MLPClassifier,4000,4,1.7564138015000186,0.051937967500036875,1.04875,0.0012499999999999734
2,16,0,0,MLPClassifier,4000,4,1.7222755165000445,0.030515778499971002,1.05875,0.011249999999999982
2,16,0,1,MLPClassifier,4000,4,1.7524708945000316,0.06151870150003791,1.105,0.03500000000000003
3,16,1,0,MLPClassifier,4000,4,1.678787776999998,0.0080689549999714,1.0637500000000002,0.0012499999999998623
3,16,1,1,MLPClassifier,4000,4,1.699411497500073,0.00040645849997877903,1.055,0.0024999999999999467
4,16,1,0,MLPClassifier,4000,4,1.7118627250000304,0.016515462999993735,1.06125,0.00374999999999992
4,16,1,1,MLPClassifier,4000,4,1.7420700299999907,0.06466881800005475,1.075,0.02750000000000008
0,8,1,0,MLPClassifier,4000,4,1.6133249555000315,0.008157087500023974,1.045,1.5700924586837752e-16
0,8,1,1,MLPClassifier,4000,4,1.6884164625000109,0.023414221499995058,1.0575,0.004999999999999893
1,8,1,0,MLPClassifier,4000,4,1.740020686499952,0.05276418649995773,1.1,0.03249999999999997
1,8,1,1,MLPClassifier,4000,4,1.7049720465000155,0.05354888549999037,1.06,0.0024999999999999467
2,8,1,0,MLPClassifier,4000,4,1.6290099744999997,0.00833068049999841,1.05375,0.003750000000000031
2,8,1,1,MLPClassifier,4000,4,1.6946774829999731,0.02951314300000374,1.0725,0.03249999999999997
3,8,0,0,MLPClassifier,4000,4,1.6471190980000006,0.008723248000076289,1.0425,0.004999999999999893
3,8,0,1,MLPClassifier,4000,4,1.6666626380000138,0.0025037700000006824,1.05625,0.003750000000000031
4,8,0,0,MLPClassifier,4000,4,1.6818912525000203,0.04687822749995363,1.0750000000000002,0.04000000000000015
