point,features,class,target,classifier,population_size,workers,time,ptime
1,64,0,1,MLPClassifier,8000,8,69.35545658000002,2.5199999999999996
0,64,1,0,MLPClassifier,16000,8,289.3024675779995,4.180000000000001
0,64,1,1,MLPClassifier,16000,8,339.17975227999943,4.35
1,64,0,0,MLPClassifier,16000,8,346.0724107059999,4.400000000000001
1,64,0,1,MLPClassifier,16000,8,242.69668038899943,4.359999999999999
0,64,1,0,MLPClassifier,1000,16,5.363105907000281,0.4600000000000001
0,64,1,1,MLPClassifier,1000,16,4.796750360999722,0.42000000000000015
1,64,0,0,MLPClassifier,1000,16,5.001170554999735,0.41000000000000014
1,64,0,1,MLPClassifier,1000,16,4.823468832999497,0.3300000000000002
0,64,1,0,MLPClassifier,2000,16,9.873832801999379,0.6500000000000001
0,64,1,1,MLPClassifier,2000,16,10.147743315000625,0.6100000000000001
1,64,0,0,MLPClassifier,2000,16,10.884038568999458,0.6100000000000001
1,64,0,1,MLPClassifier,2000,16,10.144149575999435,0.6100000000000002
0,64,1,0,MLPClassifier,4000,16,26.704976720999767,1.1400000000000006
0,64,1,1,MLPClassifier,4000,16,26.004151768999545,1.0900000000000003
1,64,0,0,MLPClassifier,4000,16,28.472757831000017,1.1800000000000004
1,64,0,1,MLPClassifier,4000,16,23.872068726000144,1.2100000000000004
0,64,1,0,MLPClassifier,8000,16,76.88097662500026,1.8900000000000001
0,64,1,1,MLPClassifier,8000,16,88.81407457400056,2.15
1,64,0,0,MLPClassifier,8000,16,81.88950533400057,1.9000000000000001
1,64,0,1,MLPClassifier,8000,16,65.74220898000021,2.0000000000000004
0,64,1,0,MLPClassifier,16000,16,260.990834282,2.7900000000000005
0,64,1,1,MLPClassifier,16000,16,319.2562421630001,2.830000000000001
1,64,0,0,MLPClassifier,16000,16,340.77178310299996,2.7700000000000005
1,64,0,1,MLPClassifier,16000,16,222.7107061070002,2.869999999999999
0,64,1,0,MLPClassifier,1000,32,5.621287334999652,0.3300000000000002
0,64,1,1,MLPClassifier,1000,32,5.377524708999372,0.31000000000000016
1,64,0,0,MLPClassifier,1000,32,5.5681977829997775,0.30000000000000016
1,64,0,1,MLPClassifier,1000,32,5.6878358540005864,0.38000000000000006
0,64,1,0,MLPClassifier,2000,32,10.614015957000628,0.4500000000000002
0,64,1,1,MLPClassifier,2000,32,10.336588172000338,0.4900000000000001
1,64,0,0,MLPClassifier,2000,32,11.20777553500011,0.5000000000000002
1,64,0,1,MLPClassifier,2000,32,10.213859518000172,0.5100000000000002
0,64,1,0,MLPClassifier,4000,32,26.56772086199984,0.8400000000000002
0,64,1,1,MLPClassifier,4000,32,26.75801610999959,0.8300000000000002
1,64,0,0,MLPClassifier,4000,32,27.731071166999318,0.7700000000000005
1,64,0,1,MLPClassifier,4000,32,24.390695976000426,0.7600000000000002
0,64,1,0,MLPClassifier,8000,32,77.93895149100092,1.3700000000000003
0,64,1,1,MLPClassifier,8000,32,88.71248027499932,1.3000000000000003
1,64,0,0,MLPClassifier,8000,32,92.27072681400088,1.2200000000000002
1,64,0,1,MLPClassifier,8000,32,68.70931295399991,1.04
0,64,1,0,MLPClassifier,16000,32,272.43873228299907,1.91
0,64,1,1,MLPClassifier,16000,32,330.8763261569994,1.87
1,64,0,0,MLPClassifier,16000,32,401.2938590110007,1.7500000000000007
1,64,0,1,MLPClassifier,16000,32,245.52077880899924,1.7500000000000009
