samples,features,classes,clusters,seed,population_size,point,class,target,model,max_distance,mean_distance,distance_std,min_distance,accuracy
10,8,2,1,1,16000,8,1,0,RandomForestClassifier,0.9638662088308506,0.8747593478191493,0.0718367363923445,0.6452478579141177,1.0
10,8,2,1,1,16000,8,1,1,RandomForestClassifier,0.0406311531205706,0.0235458117516417,0.0106023939281275,0.0005572678771089,1.0
10,8,2,1,1,16000,9,1,0,RandomForestClassifier,1.287203159191354,1.218481682224573,0.048153242429168,1.1060031037994988,1.0
10,8,2,1,1,16000,9,1,1,RandomForestClassifier,0.0416402733681599,0.0220765253660971,0.0108812386113604,0.0011728136045452,1.0
10,16,2,1,0,1000,0,1,0,RandomForestClassifier,2.5986752853014594,2.4739766026841963,0.0761586267194289,2.384444836677305,1.0
10,16,2,1,0,1000,0,1,1,RandomForestClassifier,0.2533836492912562,0.1411831089052837,0.0751711390914353,0.0028944727393931,1.0
10,16,2,1,0,1000,1,1,0,RandomForestClassifier,4.578403352733692,4.465619013193505,0.068120572505011,4.369010902595319,1.0
10,16,2,1,0,1000,1,1,1,RandomForestClassifier,0.4203535169971295,0.1928307321643045,0.118665133744686,0.0053937808108832,1.0
10,16,2,1,0,1000,2,0,0,RandomForestClassifier,0.3126909834684889,0.1623330397446056,0.095881640866293,0.0046909670576162,1.0
10,16,2,1,0,1000,2,0,1,RandomForestClassifier,5.178334065056971,5.089565606196665,0.0512603779634455,5.008080929898872,1.0
10,16,2,1,0,1000,3,1,0,RandomForestClassifier,1.5787346494327883,1.4067904528578938,0.1004318689273515,1.2421914994720693,1.0
10,16,2,1,0,1000,3,1,1,RandomForestClassifier,0.3379752412776537,0.2060435606036518,0.0905865277702162,0.0237328159307492,1.0
10,16,2,1,0,1000,4,1,0,RandomForestClassifier,2.213663549126148,1.9514444175934715,0.1865127985520453,1.559180045168526,1.0
10,16,2,1,0,1000,4,1,1,RandomForestClassifier,0.1757314795000764,0.1039377987896691,0.039099063741971,0.003504201999247,1.0
10,16,2,1,0,1000,5,0,0,RandomForestClassifier,0.2694480358967767,0.1462374358945723,0.0633777676057225,0.0066616342025138,1.0
10,16,2,1,0,1000,5,0,1,RandomForestClassifier,5.975213087421752,5.864809784928418,0.0629181094180138,5.76821366555915,1.0
10,16,2,1,0,1000,6,1,0,RandomForestClassifier,4.373790649161972,4.031702102292131,0.2287537569634885,3.6809178355329735,1.0
10,16,2,1,0,1000,6,1,1,RandomForestClassifier,0.3512587320301819,0.2173412980632207,0.091951025297353,0.0062693009903689,1.0
10,16,2,1,0,1000,7,0,0,RandomForestClassifier,0.6445623469785642,0.4484979825962354,0.1629697768723454,0.0066388300808277,1.0
10,16,2,1,0,1000,7,0,1,RandomForestClassifier,2.418668653632306,2.272462241760761,0.0713315843059687,2.163736818702826,1.0
10,16,2,1,0,1000,8,0,0,RandomForestClassifier,0.4911277526488529,0.2725894666665802,0.1385733249704483,0.0413921420162604,1.0
10,16,2,1,0,1000,8,0,1,RandomForestClassifier,3.126888412764519,3.0279909796003937,0.0663224575466848,2.89300833520402,1.0
10,16,2,1,0,1000,9,1,0,RandomForestClassifier,3.375454064352364,3.1116351748907167,0.1511079881985252,2.894544105468132,1.0
10,16,2,1,0,1000,9,1,1,RandomForestClassifier,0.3038641885640426,0.1411201196355696,0.0906278680655195,0.003504201999247,1.0
10,16,2,1,0,2000,0,1,0,RandomForestClassifier,1.8753460581509989,1.830777757442648,0.0253855073971315,1.7804167411090803,1.0
10,16,2,1,0,2000,0,1,1,RandomForestClassifier,0.1768776453953402,0.1072660812729272,0.041695566582549,0.0039302941864103,1.0
10,16,2,1,0,2000,1,1,0,RandomForestClassifier,3.81896581817569,3.67042486356868,0.0894384349637743,3.5080504946929536,1.0
10,16,2,1,0,2000,1,1,1,RandomForestClassifier,0.3523504154998572,0.2167099198883595,0.0951298354674771,0.0062693009903689,1.0
10,16,2,1,0,2000,2,0,0,RandomForestClassifier,0.312773933146939,0.1763235159846975,0.0775468055788522,0.0237328159307494,1.0
10,16,2,1,0,2000,2,0,1,RandomForestClassifier,4.516546338715099,4.4366145852713466,0.0408700762448575,4.379590812803911,1.0
10,16,2,1,0,2000,3,1,0,RandomForestClassifier,1.8332944287939088,1.5990488071681996,0.1339203800171362,1.3589970620246177,1.0
10,16,2,1,0,2000,3,1,1,RandomForestClassifier,0.2604408742176506,0.1591770988076548,0.0715550340760965,0.0058647897350838,1.0
10,16,2,1,0,2000,4,1,0,RandomForestClassifier,2.1327013331066125,1.9973220067675768,0.0786999441794757,1.8652848180797803,1.0
10,16,2,1,0,2000,4,1,1,RandomForestClassifier,0.2631800350210014,0.1539290898855788,0.0727128223046601,0.0079190264263653,1.0
10,16,2,1,0,2000,5,0,0,RandomForestClassifier,0.314243129495698,0.165984847978207,0.0853387692424475,0.0258762127439164,1.0
10,16,2,1,0,2000,5,0,1,RandomForestClassifier,5.834988649347395,5.650065820097684,0.1281636473386167,5.348955332733471,1.0
10,16,2,1,0,2000,6,1,0,RandomForestClassifier,3.2686232015171788,3.2167082734656907,0.0358146775806157,3.1424967444708902,1.0
10,16,2,1,0,2000,6,1,1,RandomForestClassifier,0.2218575853524906,0.1184773848812156,0.0614616116778357,0.0156295958953903,1.0
10,16,2,1,0,2000,7,0,0,RandomForestClassifier,0.3242895731186878,0.2050254648385787,0.0790719970231703,0.002205141474159,1.0
10,16,2,1,0,2000,7,0,1,RandomForestClassifier,2.948981702691291,2.5334879926284835,0.2280796441890788,2.224705039616478,1.0
10,16,2,1,0,2000,8,0,0,RandomForestClassifier,0.4098101280260346,0.2442011355883447,0.1132561514465608,0.0062693009903689,1.0
10,16,2,1,0,2000,8,0,1,RandomForestClassifier,2.580486840312873,2.5217932757443045,0.0346264330773556,2.4665440994469465,1.0
10,16,2,1,0,2000,9,1,0,RandomForestClassifier,2.9665688278505606,2.879491389237954,0.0614632105902191,2.7440559967770226,1.0
10,16,2,1,0,2000,9,1,1,RandomForestClassifier,0.3041902083717198,0.1814306988900087,0.0815999031683866,0.0022051414741589,1.0
10,16,2,1,0,4000,0,1,0,RandomForestClassifier,2.330335117202016,2.228276612351303,0.0590322070994441,2.122051618327245,1.0
10,16,2,1,0,4000,0,1,1,RandomForestClassifier,0.2067757335886781,0.1195449212217116,0.0583082127711405,0.0018752528235307,1.0
10,16,2,1,0,4000,1,1,0,RandomForestClassifier,3.656643980857653,3.503003032828323,0.0894612863417164,3.375048638301889,1.0
10,16,2,1,0,4000,1,1,1,RandomForestClassifier,0.2404300476014291,0.1504609782677556,0.0575775040453409,0.0018752528235307,1.0
10,16,2,1,0,4000,2,0,0,RandomForestClassifier,0.2568705639044037,0.1526577610877441,0.0721415912161626,0.0112248789754296,1.0
10,16,2,1,0,4000,2,0,1,RandomForestClassifier,4.754612473017762,4.587511457796062,0.130153630509228,4.349456678215626,1.0
10,16,2,1,0,4000,3,1,0,RandomForestClassifier,1.1254943351287798,0.9575782052771388,0.1005462828088948,0.7640506962253413,1.0
10,16,2,1,0,4000,3,1,1,RandomForestClassifier,0.1592373590871958,0.0854816347330047,0.0373531940074706,0.0020147529719765,1.0
10,16,2,1,0,4000,4,1,0,RandomForestClassifier,1.9719465694381335,1.7160784533709177,0.2043828601028095,1.3798088172744258,1.0
10,16,2,1,0,4000,4,1,1,RandomForestClassifier,0.2311829359546887,0.1376550574317754,0.0607101944724772,0.0053007905283486,1.0
10,16,2,1,0,4000,5,0,0,RandomForestClassifier,0.2290250248469532,0.1220061694693672,0.0627164397992851,0.0022051414741589,1.0
10,16,2,1,0,4000,5,0,1,RandomForestClassifier,5.733043037679576,5.563107252510935,0.1378725653615448,5.300880390110777,1.0
10,16,2,1,0,4000,6,1,0,RandomForestClassifier,3.171412025695677,3.108744791579072,0.033313703938017,3.048183104412932,1.0
10,16,2,1,0,4000,6,1,1,RandomForestClassifier,0.1925509534979664,0.1133462236601821,0.0482280822178659,0.0019158766332287,1.0
10,16,2,1,0,4000,7,0,0,RandomForestClassifier,0.2826788489418406,0.1589873463048409,0.0694985185226776,0.0100574186304722,1.0
10,16,2,1,0,4000,7,0,1,RandomForestClassifier,2.661881337616692,2.3800081874110286,0.1706902410119877,2.061885414867964,1.0
10,16,2,1,0,4000,8,0,0,RandomForestClassifier,0.186270661548209,0.0879609709800063,0.0470170619399243,0.003504201999247,1.0
10,16,2,1,0,4000,8,0,1,RandomForestClassifier,2.4868828161506835,2.458441186776887,0.0217142437083715,2.405552306155725,1.0
10,16,2,1,0,4000,9,1,0,RandomForestClassifier,2.889099909156818,2.8188125764250858,0.0418573520847624,2.728512745977365,1.0
10,16,2,1,0,4000,9,1,1,RandomForestClassifier,0.2350503912474015,0.1584537343795257,0.0575433234690809,0.0244526498657431,1.0
10,16,2,1,0,8000,0,1,0,RandomForestClassifier,2.7942337465408875,2.5905269947891663,0.1896475998452272,2.152031051449846,1.0
10,16,2,1,0,8000,0,1,1,RandomForestClassifier,0.1476530982459307,0.0764160631145659,0.0396601906461673,0.0006778166077265,1.0
10,16,2,1,0,8000,1,1,0,RandomForestClassifier,3.7002406059847215,3.382042500297726,0.2019114673188726,2.9590279580268137,1.0
10,16,2,1,0,8000,1,1,1,RandomForestClassifier,0.1461563707685167,0.0795192599062999,0.0419348274147562,0.0004307343465353,1.0
10,16,2,1,0,8000,2,0,0,RandomForestClassifier,0.1987107557624959,0.1084003982798226,0.0537345196297316,0.0020663192937702,1.0
10,16,2,1,0,8000,2,0,1,RandomForestClassifier,4.247432691357457,4.181341517533935,0.0476617217358346,4.05247196897136,1.0
10,16,2,1,0,8000,3,1,0,RandomForestClassifier,1.6771220991488889,1.4760384342064552,0.1943562946213325,0.9963068600534832,1.0
10,16,2,1,0,8000,3,1,1,RandomForestClassifier,0.1985871887642811,0.1161770173994017,0.0521191066983797,0.0015661665012807,1.0
10,16,2,1,0,8000,4,1,0,RandomForestClassifier,1.7502636764285031,1.6239596942333998,0.08556657098701,1.4828374711039956,1.0
10,16,2,1,0,8000,4,1,1,RandomForestClassifier,0.1715308227112949,0.1004672065175198,0.042501898860984,0.0006778166077265,1.0
10,16,2,1,0,8000,5,0,0,RandomForestClassifier,0.2241427354547347,0.1229638242218217,0.0607017569216444,0.0004307343465353,1.0
10,16,2,1,0,8000,5,0,1,RandomForestClassifier,5.527382295963447,5.342924364522464,0.1121964504673831,5.09689149914357,1.0
10,16,2,1,0,8000,6,1,0,RandomForestClassifier,2.761500970650894,2.721601338977738,0.024963888166045,2.661954662416277,1.0
10,16,2,1,0,8000,6,1,1,RandomForestClassifier,0.1435905586256094,0.0849515525880532,0.0348965727262831,0.0018577136578341,1.0
10,16,2,1,0,8000,7,0,0,RandomForestClassifier,0.2198247116961194,0.1225472034693525,0.0624614854305692,0.0006778166077263,1.0
10,16,2,1,0,8000,7,0,1,RandomForestClassifier,2.745460099872769,2.6151058027561103,0.1307797745546681,2.304060476329685,1.0
10,16,2,1,0,8000,8,0,0,RandomForestClassifier,0.1205943330477563,0.0727742179294818,0.0280306447368266,0.0091317117919869,1.0
10,16,2,1,0,8000,8,0,1,RandomForestClassifier,2.516906449740436,2.454068890604043,0.0489343867867158,2.338681626592428,1.0
10,16,2,1,0,8000,9,1,0,RandomForestClassifier,2.724899391299114,2.6852130343897,0.0310465731027567,2.597851623810616,1.0
10,16,2,1,0,8000,9,1,1,RandomForestClassifier,0.1317120504541327,0.0712171660149951,0.0346307681222041,0.0015087673708225,1.0
10,16,2,1,0,16000,0,1,0,RandomForestClassifier,1.6790050778427954,1.5575698976646302,0.0812599368990074,1.408225216271536,1.0
10,16,2,1,0,16000,0,1,1,RandomForestClassifier,0.0909194037640906,0.0509606523862089,0.0255050287927034,0.0006778166077265,1.0
10,16,2,1,0,16000,1,1,0,RandomForestClassifier,2.908191766615235,2.8524207137934763,0.0481775118235497,2.70881849951441,1.0
10,16,2,1,0,16000,1,1,1,RandomForestClassifier,0.1014011960757254,0.060644560264617,0.0264788437557856,0.0002854777099371,1.0
10,16,2,1,0,16000,2,0,0,RandomForestClassifier,0.1166326985647732,0.0628275852623904,0.0309338315452531,0.0012090671168776,1.0
10,16,2,1,0,16000,2,0,1,RandomForestClassifier,4.25718850091003,4.153937818986717,0.0598158027073738,4.046918850391417,1.0
10,16,2,1,0,16000,3,1,0,RandomForestClassifier,1.0746891324037835,0.8812153829553359,0.126211552778597,0.6082435200142418,1.0
10,16,2,1,0,16000,3,1,1,RandomForestClassifier,0.1461887630386329,0.0806923675786899,0.0398573029469424,0.0010058028356225,1.0
10,16,2,1,0,16000,4,1,0,RandomForestClassifier,1.7716612140619774,1.6523476374693822,0.0716111299130493,1.4910471062377335,1.0
10,16,2,1,0,16000,4,1,1,RandomForestClassifier,0.1109625502803633,0.0633582607820285,0.0306561140729903,0.0013606916166466,1.0
10,16,2,1,0,16000,5,0,0,RandomForestClassifier,0.1216523025072638,0.0661153645135321,0.0317272223174116,0.0011701448730265,1.0
10,16,2,1,0,16000,5,0,1,RandomForestClassifier,4.752164363742319,4.6949428410775935,0.0450973032627734,4.543646520333912,1.0
10,16,2,1,0,16000,6,1,0,RandomForestClassifier,3.2359660108226893,2.927154579662239,0.203272945673503,2.5741752482311653,1.0
10,16,2,1,0,16000,6,1,1,RandomForestClassifier,0.0621939879843211,0.0326567629479229,0.0170949819937239,0.0006778166077268,1.0
10,16,2,1,0,16000,7,0,0,RandomForestClassifier,0.1534970402756099,0.0864971669096917,0.0414375386504191,0.0011148701385458,1.0
10,16,2,1,0,16000,7,0,1,RandomForestClassifier,2.446662355610557,2.354740633989957,0.0537287371061388,2.253881577123032,1.0
10,16,2,1,0,16000,8,0,0,RandomForestClassifier,0.1466003740337168,0.0829883654848443,0.0382753761084808,0.0014756890551536,1.0
10,16,2,1,0,16000,8,0,1,RandomForestClassifier,2.2732800301471414,2.2445396960789163,0.0194857006859656,2.1837867078062856,1.0
10,16,2,1,0,16000,9,1,0,RandomForestClassifier,2.7552059267804885,2.7200617930398145,0.0222398042020368,2.6774034339447383,1.0
10,16,2,1,0,16000,9,1,1,RandomForestClassifier,0.0935820840648041,0.0533185664180012,0.0260548521694842,4.633387672847711e-05,1.0
10,16,2,1,1,1000,0,1,0,RandomForestClassifier,2.9368640712882987,2.7301798378267783,0.1115399663579458,2.569680298431616,1.0
10,16,2,1,1,1000,0,1,1,RandomForestClassifier,0.2554484997606887,0.1416426584265994,0.0640776409709635,0.003130063541114,1.0
10,16,2,1,1,1000,1,1,0,RandomForestClassifier,4.532118671350784,4.238563311182684,0.1812184002759033,3.9248695319309737,1.0
10,16,2,1,1,1000,1,1,1,RandomForestClassifier,0.2850086544549305,0.1571928728120508,0.0780456574029644,0.0238266699235256,1.0
10,16,2,1,1,1000,2,1,0,RandomForestClassifier,3.191525885228538,3.054661364581737,0.1069268917242121,2.8792191541511696,1.0
10,16,2,1,1,1000,2,1,1,RandomForestClassifier,0.3373442117636236,0.1986916342337933,0.1074008528507438,0.0002702926694113,1.0
10,16,2,1,1,1000,3,1,0,RandomForestClassifier,5.120022645054238,4.87430865849557,0.1561002822892022,4.456327778799956,1.0
10,16,2,1,1,1000,3,1,1,RandomForestClassifier,0.2729715087713331,0.1874612169904203,0.0572500994984256,0.044639191276631,1.0
10,16,2,1,1,1000,4,0,0,RandomForestClassifier,0.1833921800326151,0.1016993407525908,0.0371048419757466,0.0229233107392241,1.0
10,16,2,1,1,1000,4,0,1,RandomForestClassifier,1.382757432886608,1.144830276934058,0.1707750576588796,0.9047598714137433,1.0
10,16,2,1,1,1000,5,1,0,RandomForestClassifier,3.420829962642425,3.267596808762596,0.1005127420735038,3.070950895168628,1.0
10,16,2,1,1,1000,5,1,1,RandomForestClassifier,0.2274736705919755,0.1400132397044218,0.0643259996987394,0.0031300635411142,1.0
10,16,2,1,1,1000,6,1,0,RandomForestClassifier,2.7407193855483194,2.6479216987648573,0.0709450513250749,2.4248119384602247,1.0
10,16,2,1,1,1000,6,1,1,RandomForestClassifier,0.2643671866749598,0.154402756287722,0.0729843750577776,0.003130063541114,1.0
10,16,2,1,1,1000,7,1,0,RandomForestClassifier,5.450238185881798,5.17005434101806,0.1532021024232883,4.933030087052335,1.0
10,16,2,1,1,1000,7,1,1,RandomForestClassifier,0.3386797562504035,0.2258712077123719,0.0789073098737015,0.0462906490526515,1.0
10,16,2,1,1,1000,8,0,0,RandomForestClassifier,0.2075920128449728,0.1180584001317704,0.0465679302564086,0.0233363827712704,1.0
10,16,2,1,1,1000,8,0,1,RandomForestClassifier,1.105148509128642,0.9024654721838808,0.1724079833945455,0.5179919559370811,1.0
10,16,2,1,1,1000,9,1,0,RandomForestClassifier,4.3518808674201965,4.277201762428569,0.055340229158428,4.055907401474692,1.0
10,16,2,1,1,1000,9,1,1,RandomForestClassifier,0.2456055438273762,0.1784328820121657,0.0547779154304972,0.0440016674757357,1.0
10,16,2,1,1,2000,0,1,0,RandomForestClassifier,2.52010462888935,2.3288291465763,0.1195629021458782,2.093605926128139,1.0
10,16,2,1,1,2000,0,1,1,RandomForestClassifier,0.2302064278949754,0.1695336836561221,0.0464619977721688,0.018504955427081,1.0
10,16,2,1,1,2000,1,1,0,RandomForestClassifier,4.011880598364865,3.894911021139112,0.0956566987533192,3.6931467462924505,1.0
10,16,2,1,1,2000,1,1,1,RandomForestClassifier,0.1880069637619774,0.1091250323629217,0.0494708753383369,0.0036700045206052,1.0
10,16,2,1,1,2000,2,1,0,RandomForestClassifier,2.6576260488256542,2.5346805756073336,0.0802955461612044,2.355659624570024,1.0
10,16,2,1,1,2000,2,1,1,RandomForestClassifier,0.2524295462153932,0.1590202054985954,0.0693498880332624,0.0002702926694113,1.0
10,16,2,1,1,2000,3,1,0,RandomForestClassifier,3.8308406911460193,3.7437163072813657,0.0726876325495478,3.5755739288291264,1.0
10,16,2,1,1,2000,3,1,1,RandomForestClassifier,0.2770428065397156,0.1546482247426841,0.0789192733062627,0.0017909522109769,1.0
10,16,2,1,1,2000,4,0,0,RandomForestClassifier,0.1396047228005518,0.1048791667417227,0.0256598489437766,0.0052077462237625,1.0
10,16,2,1,1,2000,4,0,1,RandomForestClassifier,1.014493319552035,0.8899484926024559,0.07716461978285,0.7639536974070658,1.0
10,16,2,1,1,2000,5,1,0,RandomForestClassifier,3.2948581311030947,3.158708630476573,0.0967177469158674,2.928781868764509,1.0
10,16,2,1,1,2000,5,1,1,RandomForestClassifier,0.2401951841221964,0.1609486569356085,0.059826032488737,0.0031300635411142,1.0
10,16,2,1,1,2000,6,1,0,RandomForestClassifier,2.592258587740289,2.341908778343279,0.1597311378847412,2.016134491867766,1.0
10,16,2,1,1,2000,6,1,1,RandomForestClassifier,0.2262543696840842,0.1568365030023931,0.053508780004625,0.008353682240525,1.0
10,16,2,1,1,2000,7,1,0,RandomForestClassifier,5.313118786745409,4.928970516364271,0.2870401500330508,4.351166566230591,1.0
10,16,2,1,1,2000,7,1,1,RandomForestClassifier,0.1934309124377595,0.1156333224922952,0.0566082150276708,0.0083778486663133,1.0
10,16,2,1,1,2000,8,1,0,RandomForestClassifier,0.8104165603122868,0.5803585734372979,0.1283618652214241,0.224077775789858,1.0
10,16,2,1,1,2000,8,1,1,RandomForestClassifier,0.2702874486249994,0.1424698767059986,0.0691936779257754,3.549327092766674e-05,1.0
10,16,2,1,1,2000,9,1,0,RandomForestClassifier,6.410546952577544,6.2895259306865565,0.0714720331557469,6.136475265582243,1.0
10,16,2,1,1,2000,9,1,1,RandomForestClassifier,0.2454849168177545,0.1563799123817918,0.0643691117431762,0.0017909522109769,1.0
10,16,2,1,1,4000,0,1,0,RandomForestClassifier,2.351738044196648,2.2850148827312786,0.0433119467550931,2.190104011570469,1.0
10,16,2,1,1,4000,0,1,1,RandomForestClassifier,0.1278543239290112,0.0667965513336148,0.0341322501650446,3.549327092766674e-05,1.0
10,16,2,1,1,4000,1,1,0,RandomForestClassifier,3.9296698291241214,3.835860721718351,0.0652171302112813,3.691712009969192,1.0
10,16,2,1,1,4000,1,1,1,RandomForestClassifier,0.125035518340511,0.0876938655449829,0.0272166097119544,0.003130063541114,1.0
10,16,2,1,1,4000,2,1,0,RandomForestClassifier,3.183946605541764,3.026808651601256,0.0818078996308993,2.919282250292788,1.0
10,16,2,1,1,4000,2,1,1,RandomForestClassifier,0.1555752624088598,0.1029977401750685,0.0373354407625281,3.549327092766674e-05,1.0
10,16,2,1,1,4000,3,1,0,RandomForestClassifier,4.137327629302524,3.855021765030129,0.2161559904879669,3.074513962197837,1.0
10,16,2,1,1,4000,3,1,1,RandomForestClassifier,0.1690056665369749,0.0938895188894355,0.0388878409166896,0.0088477952058279,1.0
10,16,2,1,1,4000,4,0,0,RandomForestClassifier,0.2038234240722057,0.1032911828751333,0.0611451764190025,3.549327092766674e-05,1.0
10,16,2,1,1,4000,4,0,1,RandomForestClassifier,1.3626913844943165,1.2420333635559389,0.071992175722868,1.0996299113173174,1.0
10,16,2,1,1,4000,5,1,0,RandomForestClassifier,2.78903503974184,2.7566180796517195,0.024527418400615,2.679806558676433,1.0
10,16,2,1,1,4000,5,1,1,RandomForestClassifier,0.1875627347620701,0.1083583471138178,0.0497078494673527,3.549327092766674e-05,1.0
10,16,2,1,1,4000,6,1,0,RandomForestClassifier,3.7989998856683034,3.5015273114776484,0.1987011930334448,2.953455364699125,1.0
10,16,2,1,1,4000,6,1,1,RandomForestClassifier,0.1766748101942973,0.1037684883707415,0.0457442128195395,0.0022990758536942,1.0
10,16,2,1,1,4000,7,1,0,RandomForestClassifier,5.2622854976323215,4.89579811080143,0.2587959860131317,4.399613265276076,1.0
10,16,2,1,1,4000,7,1,1,RandomForestClassifier,0.1338397223025559,0.0859781089445177,0.0304673516270392,0.003110868421015,1.0
10,16,2,1,1,4000,8,0,0,RandomForestClassifier,0.1791633705897857,0.1116570398360796,0.0431158504683372,0.003110868421015,1.0
10,16,2,1,1,4000,8,0,1,RandomForestClassifier,0.5282756284670554,0.3407535180946942,0.1116296318076452,0.1239500549351428,1.0
10,16,2,1,1,4000,9,1,0,RandomForestClassifier,4.847770921098271,4.613693786235441,0.1621316153261958,4.298661556510541,1.0
10,16,2,1,1,4000,9,1,1,RandomForestClassifier,0.1216823335826029,0.0723270140825715,0.0293918984603118,0.0034802061557557,1.0
10,16,2,1,1,8000,0,1,0,RandomForestClassifier,2.631147018191166,2.539891085110911,0.0601852941561588,2.425770650787652,1.0
10,16,2,1,1,8000,0,1,1,RandomForestClassifier,0.1196423205748157,0.0709513672655323,0.0332103694628118,0.003130063541114,1.0
10,16,2,1,1,8000,1,1,0,RandomForestClassifier,3.930641368414703,3.8870228376490665,0.0266476404102242,3.81110089698415,1.0
10,16,2,1,1,8000,1,1,1,RandomForestClassifier,0.1088374152072711,0.0608701889904481,0.030436456516976,3.549327092766674e-05,1.0
10,16,2,1,1,8000,2,1,0,RandomForestClassifier,2.76739103231917,2.665004815323034,0.0742863604003378,2.4778482747388435,1.0
10,16,2,1,1,8000,2,1,1,RandomForestClassifier,0.1288602541712089,0.0777857386400086,0.0338083772774338,0.003110868421015,1.0
10,16,2,1,1,8000,3,1,0,RandomForestClassifier,3.921250433330061,3.781551248712187,0.0841148732166201,3.550718265994604,1.0
10,16,2,1,1,8000,3,1,1,RandomForestClassifier,0.1370349739106898,0.0774446784331137,0.0346907726343295,0.0042193600734269,1.0
10,16,2,1,1,8000,4,0,0,RandomForestClassifier,0.1308483537952659,0.0767461417883051,0.034361688594955,3.549327092766674e-05,1.0
10,16,2,1,1,8000,4,0,1,RandomForestClassifier,1.299938616673266,1.1481118687155476,0.0931432905939018,0.933811061583198,1.0
10,16,2,1,1,8000,5,1,0,RandomForestClassifier,2.4335274611134947,2.4061717789142385,0.0224646482116612,2.350824572195777,1.0
10,16,2,1,1,8000,5,1,1,RandomForestClassifier,0.1451417833589201,0.0800761709826684,0.038307025841422,0.0004366900651633,1.0
10,16,2,1,1,8000,6,1,0,RandomForestClassifier,3.680576828883763,3.594064280316037,0.0752029268886525,3.346964102154439,1.0
10,16,2,1,1,8000,6,1,1,RandomForestClassifier,0.1109093062995846,0.0706373591373323,0.0263344812550087,0.0046255559465372,1.0
10,16,2,1,1,8000,7,1,0,RandomForestClassifier,4.678690769901841,4.4520606895204935,0.1667544575760068,4.250829562224518,1.0
10,16,2,1,1,8000,7,1,1,RandomForestClassifier,0.1230443432527902,0.0717638880900216,0.0315280918592486,3.549327092766674e-05,1.0
10,16,2,1,1,8000,8,1,0,RandomForestClassifier,0.7171669262574111,0.5015168111770621,0.1385507000582628,0.2000214223552889,1.0
10,16,2,1,1,8000,8,1,1,RandomForestClassifier,0.1173454001445999,0.0800557346687277,0.0252324342374896,0.0042193600734269,1.0
10,16,2,1,1,8000,9,1,0,RandomForestClassifier,5.163286141496568,4.948320447092783,0.1926558823691444,4.560644949355951,1.0
10,16,2,1,1,8000,9,1,1,RandomForestClassifier,0.0926631831334237,0.0534137608390262,0.0227091073680756,0.0028561664360373,1.0
10,16,2,1,1,16000,0,1,0,RandomForestClassifier,2.4297500388534723,2.325003824637226,0.0899487622548168,2.11941280047488,1.0
10,16,2,1,1,16000,0,1,1,RandomForestClassifier,0.081050523166611,0.0486703664843435,0.0210702040205315,0.0001139051259611,1.0
10,16,2,1,1,16000,1,1,0,RandomForestClassifier,3.9717085950515503,3.9043752193327896,0.0496044125046716,3.808050437780028,1.0
10,16,2,1,1,16000,1,1,1,RandomForestClassifier,0.0644760492543514,0.0369968814081624,0.0166449740647196,3.549327092766674e-05,1.0
10,16,2,1,1,16000,2,1,0,RandomForestClassifier,2.7725656196212616,2.668072227586757,0.0616058849655322,2.5048615861092056,1.0
10,16,2,1,1,16000,2,1,1,RandomForestClassifier,0.0918906537156238,0.0531319020683489,0.0232699562904454,3.549327092766674e-05,1.0
10,16,2,1,1,16000,3,1,0,RandomForestClassifier,4.133591709528624,3.974444042427119,0.1268601055849791,3.636010865118796,1.0
10,16,2,1,1,16000,3,1,1,RandomForestClassifier,0.0904181692901405,0.0531935762926246,0.0237227682241254,0.0015406266052417,1.0
10,16,2,1,1,16000,4,0,0,RandomForestClassifier,0.0805719361630143,0.0431328588085392,0.0199846035336283,0.0004366900651633,1.0
10,16,2,1,1,16000,4,0,1,RandomForestClassifier,1.057391600580862,0.9086481957334536,0.0895150560322504,0.7639536974070658,1.0
10,16,2,1,1,16000,5,1,0,RandomForestClassifier,2.6214799093946857,2.5437438449309373,0.0625328630891239,2.392344508924097,1.0
10,16,2,1,1,16000,5,1,1,RandomForestClassifier,0.0987501951063009,0.0529350152179963,0.026733682410418,3.549327092766674e-05,1.0
10,16,2,1,1,16000,6,1,0,RandomForestClassifier,3.415925677471332,3.315217224140398,0.0843238065319846,3.003414822166516,1.0
10,16,2,1,1,16000,6,1,1,RandomForestClassifier,0.0947564823250555,0.0551717109272281,0.0253428518621766,3.549327092766674e-05,1.0
10,16,2,1,1,16000,7,1,0,RandomForestClassifier,4.243246527861573,4.196851461128117,0.046439740815806,3.999776491460955,1.0
10,16,2,1,1,16000,7,1,1,RandomForestClassifier,0.0806936468979217,0.0428299305253003,0.0225326116150863,0.002544434121162,1.0
10,16,2,1,1,16000,8,1,0,RandomForestClassifier,0.4917835989204086,0.322233269140467,0.1113512760441137,0.0620049499431343,1.0
10,16,2,1,1,16000,8,1,1,RandomForestClassifier,0.0920875811431606,0.0525616761328062,0.0238605924893953,0.0004366900651633,1.0
10,16,2,1,1,16000,9,1,0,RandomForestClassifier,4.049000848283919,3.929541222167438,0.0833182404934332,3.735948429269053,1.0
10,16,2,1,1,16000,9,1,1,RandomForestClassifier,0.0696548296672624,0.0383773273897416,0.0173808746726066,0.0004363802637776,1.0
10,32,2,1,0,1000,0,0,0,RandomForestClassifier,0.6324004831770196,0.3555583829426551,0.1710559837165511,0.0066222609302801,1.0
