samples,features,classes,clusters,seed,population_size,point,class,target,model,min_fitness,mean_fitness,fitness_std,max_fitness,accuracy
10,2,2,1,0,1000,5,0,0,SVC,-0.021873336636614518,-0.011262738431938415,0.005736130461134056,-4.7735668189385905e-05,1.0
10,2,2,1,0,1000,5,0,1,SVC,-1.8848298996825947,-1.8745713966960071,0.009389481923147315,-1.857916637486922,1.0
10,2,2,1,0,1000,6,1,0,SVC,-0.5361142442199597,-0.5341659256484182,0.0008330158334829204,-0.5329159992090058,1.0
10,2,2,1,0,1000,6,1,1,SVC,-0.020139509966081603,-0.011163555845623181,0.005412207491396454,-4.7735668189385905e-05,1.0
10,2,2,1,0,1000,7,1,0,SVC,-0.07381824642153967,-0.05242176997067145,0.009448587410534543,-0.041230329798401966,1.0
10,2,2,1,0,1000,7,1,1,SVC,-0.021878292649058897,-0.011184063319740263,0.006036623057388213,-4.7735668189385905e-05,1.0
10,2,2,1,0,1000,8,1,0,SVC,-1.1248927719144493,-1.1222726832489953,0.0011945701393923426,-1.1207878552312849,1.0
10,2,2,1,0,1000,8,1,1,SVC,-0.02081453231155861,-0.010322718188699955,0.005419246250327707,-4.7735668189385905e-05,1.0
10,2,2,1,0,1000,9,1,0,SVC,-0.1026672441813942,-0.09186853001477041,0.006021717421711799,-0.08462669416484539,1.0
10,2,2,1,0,1000,9,1,1,SVC,-0.02137846855149439,-0.01139070811964181,0.005784867172621175,-0.0006113693187523861,1.0
10,2,2,1,1,1000,0,1,0,SVC,-0.3652572597672922,-0.3558800137995292,0.0045708761862247645,-0.35107855198209137,1.0
10,2,2,1,1,1000,0,1,1,SVC,-0.029619314708314328,-0.015232350303303346,0.009449301461755004,-0.0006774392002930618,1.0
10,2,2,1,1,1000,1,0,0,SVC,-0.029911250666474525,-0.015536332077738049,0.009309313802639609,-0.0006774392002930618,1.0
10,2,2,1,1,1000,1,0,1,SVC,-3.1786669208430447,-3.1579299094352513,0.010534387806703549,-3.141105109429,1.0
10,2,2,1,1,1000,2,0,0,SVC,-0.029911250666474747,-0.015079962368523367,0.009404874317805683,-0.00024207909128715066,1.0
10,2,2,1,1,1000,2,0,1,SVC,-0.8895555647622243,-0.8650605524804665,0.01586893064806947,-0.8285594058427934,1.0
10,2,2,1,1,1000,3,0,0,SVC,-0.030116209257058893,-0.014644985155147578,0.00962396790715484,-5.557813312684345e-06,1.0
10,2,2,1,1,1000,3,0,1,SVC,-1.9673097837154734,-1.9484885878157083,0.010169923660787299,-1.9308453936389922,1.0
10,2,2,1,1,1000,4,1,0,SVC,-0.36519857675705975,-0.354560377335543,0.00488955322079297,-0.3494380914842108,1.0
10,2,2,1,1,1000,4,1,1,SVC,-0.03230592122296027,-0.016504310592685183,0.009666508749636695,-0.0006774392002930618,1.0
10,2,2,1,1,1000,5,1,0,SVC,-0.49350140356580274,-0.4840242118889304,0.005384264937148193,-0.47548161560820534,1.0
10,2,2,1,1,1000,5,1,1,SVC,-0.03126467429006854,-0.016060122281616965,0.009740919008816787,-0.0006774392002930618,1.0
10,2,2,1,1,1000,6,1,0,SVC,-0.39000395121217746,-0.3845204205823961,0.003943096414744048,-0.3744735235473806,1.0
10,2,2,1,1,1000,6,1,1,SVC,-0.029230798034221104,-0.014678218186729777,0.00832213210245186,-0.0006774392002930618,1.0
10,2,2,1,1,1000,7,1,0,SVC,-0.3034738900066775,-0.2957062279557764,0.003999504355073651,-0.28963399951398294,1.0
10,2,2,1,1,1000,7,1,1,SVC,-0.030116209257058893,-0.015634379395142842,0.009271613092064031,-0.0006774392002930618,1.0
10,2,2,1,1,1000,8,1,0,SVC,-0.43725145290647904,-0.42975171433317927,0.00444696320774034,-0.4222997912137587,1.0
10,2,2,1,1,1000,8,1,1,SVC,-0.028152447492764354,-0.014390477938905112,0.00827127866878071,-0.0006774392002930618,1.0
10,2,2,1,1,1000,9,0,0,SVC,-0.02995173267193541,-0.015207629357185977,0.009685817498900946,-7.630741201491986e-05,1.0
10,2,2,1,1,1000,9,0,1,SVC,-3.099911242252994,-3.0800911231852415,0.011817277838368036,-3.0592212583099414,1.0
10,64,2,1,1,1000,0,0,0,SVC,-1.4410730604849697,-0.9131603950781085,0.36833190158493945,-0.023078150829984434,1.0
10,64,2,1,1,1000,0,0,1,SVC,-37.272539435613474,-36.91944050233913,0.202046278828443,-36.47777721987265,1.0
10,64,2,1,1,1000,1,0,0,SVC,-1.9469841186978296,-1.0742212688888593,0.5246520621142042,-0.11482867090041182,1.0
10,64,2,1,1,1000,1,0,1,SVC,-11.249542609554656,-10.95401779665817,0.1863815532419685,-10.667477537631465,1.0
10,64,2,1,1,1000,2,0,0,SVC,-1.642501747190206,-0.9632146606750819,0.40186975916538537,-0.08686835709841256,1.0
10,64,2,1,1,1000,2,0,1,SVC,-13.308616846809398,-13.063184565456611,0.17265119650084315,-12.697260711979046,1.0
10,64,2,1,1,1000,3,1,0,SVC,-18.44179640179583,-18.329286619115752,0.0708898150825545,-18.170701392458476,1.0
10,64,2,1,1,1000,3,1,1,SVC,-1.588473258498725,-1.0953946622231128,0.33990184405490154,-0.16687828438284757,1.0
10,64,2,1,1,1000,4,0,0,SVC,-1.776698801019043,-1.193325499960515,0.4100836850389177,-0.05932655264164044,1.0
10,64,2,1,1,1000,4,0,1,SVC,-18.891406288390314,-18.620955950282227,0.15749662821005259,-18.337832811145223,1.0
10,64,2,1,1,1000,5,1,0,SVC,-19.065572756085597,-18.575992954764942,0.26213709924611717,-18.19577287215571,1.0
10,64,2,1,1,1000,5,1,1,SVC,-1.6450456148941566,-0.9625063354370584,0.41522236388937184,-0.05932655264164024,1.0
10,64,2,1,1,1000,6,0,0,SVC,-1.4052441279934944,-0.7910080268999967,0.40280331851052675,-0.044806249879282944,1.0
10,64,2,1,1,1000,6,0,1,SVC,-13.467952543553043,-13.20620224539721,0.20845045552891975,-12.601912824502108,1.0
10,64,2,1,1,1000,7,0,0,SVC,-1.3072449999513838,-0.7596023361717968,0.28349584223313784,-0.024142103578024265,1.0
10,64,2,1,1,1000,7,0,1,SVC,-26.024816158963763,-25.84971102592433,0.11348357189432193,-25.415612863983295,1.0
10,64,2,1,1,1000,8,0,0,SVC,-1.0219822642722132,-0.6644425721728737,0.22779920915486646,-0.0446572291242322,1.0
10,64,2,1,1,1000,8,0,1,SVC,-21.17356839508694,-20.876080059282184,0.25188985513451306,-20.204811972337154,1.0
10,64,2,1,1,1000,9,1,0,SVC,-21.137382535344514,-20.93479266670113,0.12531962119602189,-20.677764748990523,1.0
10,64,2,1,1,1000,9,1,1,SVC,-1.592429803973262,-1.027507875028207,0.4075836540957677,-0.01165689748091392,1.0
10,16,2,1,1,1000,0,1,0,SVC,-3.4764969090941324,-3.342222486273393,0.0695483849632382,-3.2077370607263593,1.0
10,16,2,1,1,1000,0,1,1,SVC,-0.2520607907065784,-0.13368333553012224,0.07734945623425227,-0.003130063541114003,1.0
10,16,2,1,1,1000,1,1,0,SVC,-4.060448754820972,-3.863120310862326,0.15080347053059168,-3.6117394810068513,1.0
10,16,2,1,1,1000,1,1,1,SVC,-0.1656654431616877,-0.09200884081199386,0.042401218109444486,-0.007055672046938799,1.0
10,16,2,1,1,1000,2,1,0,SVC,-3.451556252749543,-3.2219054832049894,0.17910895848027575,-2.826343697242833,1.0
10,16,2,1,1,1000,2,1,1,SVC,-0.24317507024357352,-0.16064708074188233,0.0658327518640192,-0.003130063541114003,1.0
10,16,2,1,1,1000,3,1,0,SVC,-3.1561489750584437,-3.0788073091959207,0.0516047602897971,-2.9392546123758567,1.0
10,16,2,1,1,1000,3,1,1,SVC,-0.29524050149135356,-0.18383132628760163,0.07863057563347459,-0.01591220658192527,1.0
10,16,2,1,1,1000,4,0,0,SVC,-0.1931611823462322,-0.11305807044892108,0.04615878854558952,-0.011202413330418715,1.0
10,16,2,1,1,1000,4,0,1,SVC,-1.6304260760866576,-1.4925110665104504,0.09157447258905677,-1.3328992405238633,1.0
10,16,2,1,1,1000,5,1,0,SVC,-3.121365762611714,-3.083337749362764,0.02677427259515232,-3.016660265250114,1.0
10,16,2,1,1,1000,5,1,1,SVC,-0.23487806885207396,-0.13632339816884745,0.0646181881615696,-0.0031300635411142252,1.0
10,16,2,1,1,1000,6,1,0,SVC,-4.696794431355669,-4.569373431165483,0.07298090554469487,-4.432021791820816,1.0
10,16,2,1,1,1000,6,1,1,SVC,-0.2444064171750682,-0.13606796856987013,0.06786697257272006,-0.003130063541114003,1.0
10,16,2,1,1,1000,7,1,0,SVC,-3.596252422859065,-3.5367507428082963,0.04074347661762983,-3.466458889158739,1.0
10,16,2,1,1,1000,7,1,1,SVC,-0.199232679792751,-0.12331335091235253,0.05783547710252405,-0.007055672046938799,1.0
10,16,2,1,1,1000,8,0,0,SVC,-0.29516724393117316,-0.19286962472960578,0.07167846931216071,-0.007055672046938799,1.0
10,16,2,1,1,1000,8,0,1,SVC,-1.470074728323164,-1.2111267211110481,0.13974400523605476,-0.990370059490023,1.0
10,16,2,1,1,1000,9,1,0,SVC,-4.501079202848459,-4.352503413696325,0.11895097135110895,-4.095254979247649,1.0
10,16,2,1,1,1000,9,1,1,SVC,-0.2757730041555837,-0.1745634345737875,0.06702787058707446,-0.011202413330418715,1.0
10,32,2,1,0,1000,0,0,0,SVC,-1.035019961738103,-0.5826196577889291,0.2663284398538542,-0.0033719598744639256,1.0
10,32,2,1,0,1000,0,0,1,SVC,-10.168024861916354,-9.992729273370308,0.11180419143874404,-9.773328530314746,1.0
10,32,2,1,0,1000,1,1,0,SVC,-14.981169128417557,-14.793973497697374,0.14220729657307604,-14.465269536153999,1.0
10,32,2,1,0,1000,1,1,1,SVC,-0.6141485037793775,-0.3850823465935841,0.1897741126495539,-0.0362749023168214,1.0
10,32,2,1,0,1000,2,0,0,SVC,-0.6350012695070396,-0.3407276921026226,0.17557058828520092,-0.022573112868681078,1.0
10,32,2,1,0,1000,2,0,1,SVC,-6.857289310351825,-6.539968410684789,0.14438180819000757,-6.252949325497385,1.0
10,32,2,1,0,1000,3,1,0,SVC,-10.637157251718653,-10.529705294928487,0.06808691978143051,-10.332446591034978,1.0
10,32,2,1,0,1000,3,1,1,SVC,-0.5151322820600003,-0.24224489867921295,0.1752517381067629,-0.0049010244199010344,1.0
10,32,2,1,0,1000,4,0,0,SVC,-0.6292604902053296,-0.3918564124479121,0.17471934670105824,-0.023700289471025204,1.0
10,32,2,1,0,1000,4,0,1,SVC,-7.010416764932363,-6.783317116480313,0.1734113582310509,-6.484989196326538,1.0
10,32,2,1,0,1000,5,0,0,SVC,-0.9319173020282787,-0.5500539115152737,0.2536268980909095,-0.027901004542238095,1.0
10,32,2,1,0,1000,5,0,1,SVC,-8.51295335956927,-8.366501744387364,0.08757893532028961,-8.151947172817223,1.0
10,32,2,1,0,1000,6,0,0,SVC,-0.509390100285406,-0.27514043075878325,0.13119806382796875,-0.0027670849342598114,1.0
10,32,2,1,0,1000,6,0,1,SVC,-13.435393040606954,-13.329354764493717,0.07497834048699534,-13.188962506002403,1.0
10,32,2,1,0,1000,7,1,0,SVC,-8.535363210755389,-8.409282602396804,0.10124351166177546,-8.168655563281325,1.0
10,32,2,1,0,1000,7,1,1,SVC,-0.8001903290531113,-0.47136414412323624,0.24235841679088968,-0.0005780207955767835,1.0
10,32,2,1,0,1000,8,1,0,SVC,-6.607074660818568,-6.479213723104022,0.10789520637045315,-6.186245878588067,1.0
10,32,2,1,0,1000,8,1,1,SVC,-0.7167729295999102,-0.4767043055278991,0.19218844773923155,-0.03627490231682118,1.0
10,32,2,1,0,1000,9,1,0,SVC,-8.756693359084336,-8.615364828085394,0.08251984034755398,-8.441849739633792,1.0
10,32,2,1,0,1000,9,1,1,SVC,-0.7935432183886335,-0.394370216373393,0.2414481282953246,-0.0027670849342600334,1.0
10,16,2,1,0,1000,0,1,0,SVC,-3.7183296776646797,-3.682645528229212,0.022962605542136673,-3.646220329018368,1.0
10,16,2,1,0,1000,0,1,1,SVC,-0.5403635775509819,-0.3267865870864359,0.1325946838068761,-0.05255337029301915,1.0
10,16,2,1,0,1000,1,1,0,SVC,-3.323112724125986,-3.2245891485037546,0.08724827623424311,-3.040729459804106,1.0
10,16,2,1,0,1000,1,1,1,SVC,-0.6474198893779064,-0.34296415950427594,0.18966904365780596,-0.006705720029593021,1.0
10,16,2,1,0,1000,2,0,0,SVC,-0.5325212148295436,-0.33816542983892334,0.1317812804936221,-0.002205141474158845,1.0
10,16,2,1,0,1000,2,0,1,SVC,-3.9127582867068877,-3.881903523775875,0.019446678062944495,-3.8164825234225654,1.0
10,16,2,1,0,1000,3,1,0,SVC,-1.9874717357819198,-1.9106552523883602,0.05224436554193305,-1.8031441880977472,1.0
10,16,2,1,0,1000,3,1,1,SVC,-0.4803277466497427,-0.28985271141329555,0.14027775335447895,-0.0413921420162604,1.0
10,16,2,1,0,1000,4,1,0,SVC,-2.3627919108478865,-2.1598704723593616,0.12561387106867206,-1.91300120163475,1.0
10,16,2,1,0,1000,4,1,1,SVC,-0.32399950591220517,-0.20564618037785848,0.09698797091948572,-0.002205141474158956,1.0
10,16,2,1,0,1000,5,0,0,SVC,-0.4368804321787853,-0.2601534029604582,0.11105297568784848,-0.010057418630472381,1.0
